#bpm=128
67,96093,0,0
8P,96093,4,0
6S,96210,3,0
8P,96445,4,0
67,96562,0,0
6S,96562,3,0
8P,96679,4,0
6S,96914,3,0
67,97031,0,0
8P,97031,4,0
6S,97265,2,0
8Q,97382,3,0
67,97500,0,0
8R,97617,3,0
67,97968,0,0
8R,97968,3,0
6A,98085,4,0
8R,98320,3,0
67,98437,0,0
7J,98437,4,0
67,98906,0,0
4R,98906,2,0
67,99375,0,0
6B,99375,4,0
7K,99609,4,0
67,99843,0,0
8N,99843,3,0
6B,99960,4,0
8N,100195,3,0
67,100312,0,0
6B,100312,4,0
8N,100546,3,0
6B,100664,4,0
67,100781,0,0
8N,100898,3,0
6B,101015,4,0
67,101250,0,0
8O,101367,1,0
28,101484,3,0
67,101718,0,0
8O,101718,1,0
26,101835,3,0
8O,102070,1,0
67,102187,0,0
26,102187,3,0
8O,102421,1,0
26,102539,3,0
67,102656,0,0
8O,102773,1,0
6F,102890,4,0
67,103125,0,0
6S,103125,4,0
7S,103359,4,0
67,103593,0,0
8P,103593,3,0
6S,103710,4,0
8P,103945,3,0
67,104062,0,0
6S,104062,4,0
8P,104179,3,0
6S,104414,4,0
67,104531,0,0
8P,104531,3,0
6S,104765,4,0
8Q,104882,3,0
67,105000,0,0
8R,105117,1,0
6A,105234,3,0
67,105468,0,0
8R,105468,1,0
6A,105585,3,0
8R,105820,1,0
67,105937,0,0
7J,105937,3,0
67,106406,0,0
4R,106406,4,0
67,106875,0,0
7H,106875,3,0
7I,107109,1,0
7J,107226,3,0
67,107343,0,0
0Y,107343,2,0
7K,107460,4,0
7L,107695,3,0
67,107812,0,0
43,108164,1,0
67,108281,0,0
1E,108281,2,0
7M,108515,3,0
67,108750,0,0
7N,108750,4,0
7O,108984,1,0
4B,109101,3,0
67,109218,0,0
0Y,109218,2,0
6E,109335,1,0
7P,109570,3,0
67,109687,0,0
7Q,109804,1,0
8D,110039,4,0
67,110156,0,0
4R,110156,3,0
7S,110390,2,0
67,110625,0,0
7H,110625,4,0
7T,110859,2,0
5C,110976,3,0
67,111093,0,0
0Y,111093,1,0
7K,111210,4,0
7L,111445,2,0
67,111562,0,0
7U,111914,4,0
67,112031,0,0
1E,112031,3,0
7S,112265,1,0
67,112500,0,0
7V,112500,3,0
7W,112734,1,0
7X,112851,3,0
67,112968,0,0
0Y,112968,2,0
6F,113085,1,0
7L,113320,3,0
67,113437,0,0
7Y,113554,2,0
7Z,113671,3,0
44,113789,4,0
67,113906,0,0
1E,113906,2,0
81,114140,3,0
67,114375,0,0
7H,114375,4,0
7T,114609,2,0
5C,114726,3,0
67,114843,0,0
0Y,114843,1,0
7K,114960,3,0
7L,115195,2,0
67,115312,0,0
43,115664,3,0
67,115781,0,0
1E,115781,2,0
7M,116015,3,0
67,116250,0,0
7V,116250,4,0
7O,116484,1,0
4B,116601,3,0
67,116718,0,0
0Y,116718,2,0
6E,116835,1,0
7P,117070,3,0
67,117187,0,0
7Q,117304,1,0
8D,117539,4,0
67,117656,0,0
1E,117656,1,0
4R,117656,3,0
7S,117890,2,0
67,118125,0,0
7H,118125,4,0
7T,118359,3,0
5C,118476,4,0
67,118593,0,0
0Y,118593,2,0
7K,118710,1,0
7L,118945,3,0
67,119062,0,0
7U,119414,3,0
67,119531,0,0
1E,119531,2,0
82,119765,4,0
67,120000,0,0
7V,120000,2,0
7W,120234,1,0
7X,120351,3,0
67,120468,0,0
0Y,120468,2,0
6F,120585,1,0
7L,120820,3,0
67,120937,0,0
7Y,121054,1,0
7Z,121171,2,0
44,121289,3,0
67,121406,0,0
1E,121406,2,0
83,121640,4,0
03,121875,2,0
