#bpm=115
FF,97043,1,0
FG,97304,4,0
FH,97434,0,0
FI,97565,3,0
FJ,97695,1,0
FK,97826,3,0
FL,97956,2,0
FM,98086,4,0
FN,98347,1,0
FO,98478,3,0
FP,98608,0,0
FQ,98739,4,0
FR,98869,1,0
FS,99000,2,0
FT,99130,0,0
FU,99391,1,0
FV,99521,3,0
FW,99782,2,0
FX,99913,4,0
FY,100043,1,0
FZ,100304,4,0
G0,100434,2,0
G1,100565,3,0
G2,100826,1,0
G3,100956,3,0
34,101217,0,0
G4,101217,1,0
G5,101217,4,0
34,101739,0,0
34,102260,0,0
G6,102260,2,0
34,102782,0,0
34,103304,0,0
G7,103304,3,0
G8,103304,4,0
34,103826,0,0
34,104347,0,0
G9,104347,1,0
GA,104347,3,0
34,104869,0,0
34,105391,0,0
GB,105391,3,0
GC,105391,4,0
34,105913,0,0
34,106434,0,0
GD,106695,2,0
34,106956,0,0
GE,107086,3,0
34,107478,0,0
GF,107478,1,0
GG,107478,4,0
34,108000,0,0
34,108521,0,0
34,109043,0,0
3E,109043,3,0
34,109304,0,0
34,109565,0,0
GH,109565,1,0
GI,109565,3,0
GJ,109565,4,0
GK,110869,3,0
GL,111260,2,0
GM,111652,0,0
GN,111652,1,0
GO,112695,2,0
GP,112956,4,0
GQ,113347,3,0
GR,113739,0,0
GS,113739,2,0
GT,115826,1,0
HS,116869,0,261
HT,117130,3,261
HU,117391,1,261
HV,117652,2,2870
34,117913,0,0
34,118434,0,0
34,118956,0,0
34,119478,0,0
34,120000,0,0
34,120521,0,0
34,121043,0,0
HW,121043,4,391
HX,121434,1,391
34,121565,2,0
HY,121826,3,130
34,122086,0,783
HZ,122086,4,0
34,122608,3,0
I0,122869,4,783
34,123130,2,0
34,123652,0,0
I1,123652,1,261
I2,123913,3,1043
34,124173,0,0
34,124695,0,0
34,125217,1,261
I3,125217,4,0
I4,125478,3,261
34,125739,0,0
I5,125739,2,261
I6,126000,4,1565
34,126260,0,0
34,126782,0,0
34,127304,0,0
34,127826,0,261
I7,127826,2,0
I8,128086,3,783
34,128347,0,0
GU,128869,0,0
GV,129043,2,0
GW,129217,1,0
34,129391,0,0
GX,129391,3,0
GY,129782,2,0
34,129913,0,0
GZ,130173,3,0
34,130434,0,0
I9,130434,4,783
34,130956,0,0
IA,131217,1,783
34,131478,2,0
34,132000,3,0
IB,132000,4,130
IC,132260,0,2087
34,132521,2,0
34,133043,2,0
34,133304,2,0
34,133956,2,0
34,134347,2,0
H0,134608,4,0
AO,134739,1,0
AO,134869,4,0
3D,135000,1,0
9W,135260,2,0
9X,135391,0,0
9Y,135521,3,0
9U,135652,1,0
9V,135913,1,0
3D,136043,1,0
9W,136304,2,0
9X,136434,0,0
9Y,136565,3,0
9U,136695,1,0
9V,136956,1,0
3V,137086,1,0
9W,137347,3,0
9X,137478,0,0
9Y,137608,4,0
9Z,137739,2,0
A0,138000,3,0
A1,138130,1,0
9W,138391,2,0
9X,138521,1,0
9Y,138652,4,0
A2,138782,0,0
A3,139043,2,0
A4,139173,4,0
A5,139434,3,0
A6,139565,1,0
4G,139695,4,0
A2,139826,0,0
A3,140086,2,0
A4,140217,4,0
A5,140478,2,0
A6,140608,1,0
4G,140739,3,0
A2,140869,0,0
A3,141130,2,0
A4,141260,4,0
A5,141521,2,0
A6,141652,1,0
4G,141782,3,0
A2,141913,0,0
A3,142173,2,0
A4,142304,4,0
A5,142565,2,0
A6,142695,3,0
4G,142826,1,0
34,142956,0,0
9U,142956,4,0
9V,143217,4,0
34,143478,0,0
3E,143478,1,0
9W,143608,3,0
9X,143739,2,0
34,144000,0,0
9U,144000,4,0
9V,144260,4,0
34,144521,0,0
3E,144521,1,0
9W,144652,3,0
9X,144782,2,0
34,145043,0,0
9U,145043,4,0
9V,145304,4,0
3V,145434,4,0
34,145565,0,0
3E,145565,1,0
9W,145695,3,0
9X,145826,2,0
9Y,145956,3,0
34,146086,0,0
2Q,146086,4,0
2T,146347,2,0
34,146608,0,0
2X,146608,4,0
34,146869,1,0
30,146869,3,0
H1,147130,0,0
H2,147130,4,0
H3,147652,0,0
H4,147652,4,0
H5,148173,0,0
H6,148173,4,0
H7,148695,0,0
H8,148695,4,0
H9,149217,0,0
HA,149217,4,0
HB,149739,0,0
HC,149739,4,0
HD,150260,0,0
HE,150260,4,0
HF,150782,0,0
HG,150782,4,0
HH,151304,2,0
