#bpm=115
2Z,146608,2,0
32,146869,3,0
H9,147130,4,0
HA,147652,0,0
HB,148173,4,0
HC,148695,0,0
HD,149217,4,0
HE,149739,0,0
HF,150260,4,0
HG,150782,0,0
HH,151304,2,0
